Area,Pincode,Date,Actual_Waste_kg
Bannerghatta,560024,2025-04-23,84064
Bannerghatta,560024,2025-04-24,81376
Bannerghatta,560024,2025-04-25,86342
Bannerghatta,560024,2025-04-26,85862
Bannerghatta,560024,2025-04-27,81421
Bannerghatta,560024,2025-04-28,81128
Bannerghatta,560024,2025-04-29,82822
Bannerghatta,560024,2025-04-30,81150
Bannerghatta,560024,2025-05-01,84819
Bannerghatta,560024,2025-05-02,84984
Bannerghatta,560024,2025-05-03,82905
Bannerghatta,560024,2025-05-04,82078
Bannerghatta,560024,2025-05-05,81951
Bannerghatta,560024,2025-05-06,82198
Bannerghatta,560024,2025-05-07,82738
Bannerghatta,560024,2025-05-08,84947
Bannerghatta,560024,2025-05-09,86126
Bannerghatta,560024,2025-05-10,82187
Bannerghatta,560024,2025-05-11,85894
Bannerghatta,560024,2025-05-12,82057
Bannerghatta,560024,2025-05-13,80949
Bannerghatta,560024,2025-05-14,81930
Bannerghatta,560024,2025-05-15,85948
Bannerghatta,560024,2025-05-16,81411
Bannerghatta,560024,2025-05-17,84419
Bannerghatta,560024,2025-05-18,80967
Bannerghatta,560024,2025-05-19,81102
Bannerghatta,560024,2025-05-20,83223
Bannerghatta,560024,2025-05-21,80641
Bannerghatta,560024,2025-05-22,85592
Bannerghatta,560024,2025-05-23,84946
Bannerghatta,560024,2025-05-24,84442
Bannerghatta,560024,2025-05-25,83962
Bannerghatta,560024,2025-05-26,84018
Bannerghatta,560024,2025-05-27,86568
Bannerghatta,560024,2025-05-28,84421
Bannerghatta,560024,2025-05-29,85712
Bannerghatta,560024,2025-05-30,84057
Bannerghatta,560024,2025-05-31,85588
Bannerghatta,560024,2025-06-01,84286
Bannerghatta,560024,2025-06-02,82911
Bannerghatta,560024,2025-06-03,83781
Bannerghatta,560024,2025-06-04,86438
Bannerghatta,560024,2025-06-05,85292
Bannerghatta,560024,2025-06-06,85248
Bannerghatta,560024,2025-06-07,86387
Bannerghatta,560024,2025-06-08,82079
Bannerghatta,560024,2025-06-09,84823
Bannerghatta,560024,2025-06-10,81260
Bannerghatta,560024,2025-06-11,84498
Bannerghatta,560024,2025-06-12,85536
Bannerghatta,560024,2025-06-13,85096
Bannerghatta,560024,2025-06-14,84416
Bannerghatta,560024,2025-06-15,86395
Bannerghatta,560024,2025-06-16,81562
Bannerghatta,560024,2025-06-17,80818
Bannerghatta,560024,2025-06-18,86086
Bannerghatta,560024,2025-06-19,85167
Bannerghatta,560024,2025-06-20,80812
Bannerghatta,560024,2025-06-21,85693
Bannerghatta,560024,2025-06-22,82187
Bannerghatta,560024,2025-06-23,85234
Bannerghatta,560024,2025-06-24,83861
Bannerghatta,560024,2025-06-25,81356
Bannerghatta,560024,2025-06-26,84090
Bannerghatta,560024,2025-06-27,81913
Bannerghatta,560024,2025-06-28,81403
Bannerghatta,560024,2025-06-29,84121
Bannerghatta,560024,2025-06-30,81430
Bannerghatta,560024,2025-07-01,85726
Bannerghatta,560024,2025-07-02,84622
Bannerghatta,560024,2025-07-03,80830
Bannerghatta,560024,2025-07-04,82698
Bannerghatta,560024,2025-07-05,84530
Bannerghatta,560024,2025-07-06,80972
Bannerghatta,560024,2025-07-07,80730
Bannerghatta,560024,2025-07-08,80912
Bannerghatta,560024,2025-07-09,86242
Bannerghatta,560024,2025-07-10,85997
Bannerghatta,560024,2025-07-11,85736
Bannerghatta,560024,2025-07-12,83131
Bannerghatta,560024,2025-07-13,85031
Bannerghatta,560024,2025-07-14,81575
Bannerghatta,560024,2025-07-15,83394
Bannerghatta,560024,2025-07-16,81422
Bannerghatta,560024,2025-07-17,85926
Bannerghatta,560024,2025-07-18,83016
Bannerghatta,560024,2025-07-19,85167
Bannerghatta,560024,2025-07-20,84711
Bannerghatta,560024,2025-07-21,85906
Bannerghatta,560024,2025-07-22,81908
Bannerghatta,560024,2025-07-23,84288
Bannerghatta,560024,2025-07-24,84777
Bannerghatta,560024,2025-07-25,81709
Bannerghatta,560024,2025-07-26,86278
Bannerghatta,560024,2025-07-27,81222
Bannerghatta,560024,2025-07-28,82834
Bannerghatta,560024,2025-07-29,81827
Bannerghatta,560024,2025-07-30,80917
Bannerghatta,560024,2025-07-31,81253
Bannerghatta,560024,2025-08-01,82746
Bannerghatta,560024,2025-08-02,85491
Bannerghatta,560024,2025-08-03,85870
Bannerghatta,560024,2025-08-04,80880
Bannerghatta,560024,2025-08-05,86071
Bannerghatta,560024,2025-08-06,81946
Bannerghatta,560024,2025-08-07,83292
Bannerghatta,560024,2025-08-08,83553
Bannerghatta,560024,2025-08-09,80967
Bannerghatta,560024,2025-08-10,84682
Bannerghatta,560024,2025-08-11,85016
Bannerghatta,560024,2025-08-12,86219
Bannerghatta,560024,2025-08-13,84284
Bannerghatta,560024,2025-08-14,83011
Bannerghatta,560024,2025-08-15,85522
Bannerghatta,560024,2025-08-16,82254
Bannerghatta,560024,2025-08-17,86377
Bannerghatta,560024,2025-08-18,82319
Bannerghatta,560024,2025-08-19,86245
Bannerghatta,560024,2025-08-20,80998
Bannerghatta,560024,2025-08-21,83118
Bannerghatta,560024,2025-08-22,82286
Bannerghatta,560024,2025-08-23,84706
Bannerghatta,560024,2025-08-24,84666
Bannerghatta,560024,2025-08-25,85653
Bannerghatta,560024,2025-08-26,85069
Bannerghatta,560024,2025-08-27,85767
Bannerghatta,560024,2025-08-28,81197
Bannerghatta,560024,2025-08-29,82651
Bannerghatta,560024,2025-08-30,82607
Bannerghatta,560024,2025-08-31,83520
Bannerghatta,560024,2025-09-01,85469
Bannerghatta,560024,2025-09-02,81362
Bannerghatta,560024,2025-09-03,83101
Bannerghatta,560024,2025-09-04,81046
Bannerghatta,560024,2025-09-05,81316
Bannerghatta,560024,2025-09-06,83562
Bannerghatta,560024,2025-09-07,82083
Bannerghatta,560024,2025-09-08,81078
Bannerghatta,560024,2025-09-09,85654
Bannerghatta,560024,2025-09-10,82913
Bannerghatta,560024,2025-09-11,83783
Bannerghatta,560024,2025-09-12,85483
Bannerghatta,560024,2025-09-13,86390
Bannerghatta,560024,2025-09-14,83681
Bannerghatta,560024,2025-09-15,86139
Bannerghatta,560024,2025-09-16,85290
Bannerghatta,560024,2025-09-17,84658
Bannerghatta,560024,2025-09-18,81051
Bannerghatta,560024,2025-09-19,82134
Bannerghatta,560024,2025-09-20,80654
Bannerghatta,560024,2025-09-21,82774
Bannerghatta,560024,2025-09-22,81382
Bannerghatta,560024,2025-09-23,81832
Bannerghatta,560024,2025-09-24,80892
Bannerghatta,560024,2025-09-25,83937
Bannerghatta,560024,2025-09-26,85145
Bannerghatta,560024,2025-09-27,83345
Bannerghatta,560024,2025-09-28,83811
Bannerghatta,560024,2025-09-29,82907
Bannerghatta,560024,2025-09-30,85565
Bannerghatta,560024,2025-10-01,85882
Bannerghatta,560024,2025-10-02,84563
Bannerghatta,560024,2025-10-03,81303
Bannerghatta,560024,2025-10-04,81707
Bannerghatta,560024,2025-10-05,83005
Bannerghatta,560024,2025-10-06,81455
Bannerghatta,560024,2025-10-07,86109
Bannerghatta,560024,2025-10-08,81142
Bannerghatta,560024,2025-10-09,82271
Bannerghatta,560024,2025-10-10,81127
Bannerghatta,560024,2025-10-11,85669
Bannerghatta,560024,2025-10-12,81980
Bannerghatta,560024,2025-10-13,81197
Bannerghatta,560024,2025-10-14,81541
Bannerghatta,560024,2025-10-15,81302
Bannerghatta,560024,2025-10-16,81290
Bannerghatta,560024,2025-10-17,84030
Bannerghatta,560024,2025-10-18,85295
Bannerghatta,560024,2025-10-19,86238
Bannerghatta,560024,2025-10-20,84332
Bannerghatta,560024,2025-10-21,86186
Bannerghatta,560024,2025-10-22,81833
Bannerghatta,560024,2025-10-23,81748
Bannerghatta,560024,2025-10-24,82742
Bannerghatta,560024,2025-10-25,80693
Bannerghatta,560024,2025-10-26,84066
Bannerghatta,560024,2025-10-27,80649
Bannerghatta,560024,2025-10-28,82368
Bannerghatta,560024,2025-10-29,83764
Bannerghatta,560024,2025-10-30,80704
Bannerghatta,560024,2025-10-31,81652
Bannerghatta,560024,2025-11-01,82840
Bannerghatta,560024,2025-11-02,84848
Bannerghatta,560024,2025-11-03,80846
Bannerghatta,560024,2025-11-04,82743
Bannerghatta,560024,2025-11-05,83351
Bannerghatta,560024,2025-11-06,80726
Bannerghatta,560024,2025-11-07,84559
Bannerghatta,560024,2025-11-08,84435
Bannerghatta,560024,2025-11-09,81734
Bannerghatta,560024,2025-11-10,85715
Bannerghatta,560024,2025-11-11,82259
Bannerghatta,560024,2025-11-12,81989
Bannerghatta,560024,2025-11-13,86472
Bannerghatta,560024,2025-11-14,85983
Bannerghatta,560024,2025-11-15,83226
Bannerghatta,560024,2025-11-16,81808
Bannerghatta,560024,2025-11-17,80747
Bannerghatta,560024,2025-11-18,84038
Bannerghatta,560024,2025-11-19,85952
Bannerghatta,560024,2025-11-20,81425
Bannerghatta,560024,2025-11-21,84206
Bannerghatta,560024,2025-11-22,81294
Bannerghatta,560024,2025-11-23,86213
Bannerghatta,560024,2025-11-24,84113
Bannerghatta,560024,2025-11-25,81312
Bannerghatta,560024,2025-11-26,86225
Bannerghatta,560024,2025-11-27,81039
Bannerghatta,560024,2025-11-28,81265
Bannerghatta,560024,2025-11-29,85809
Bannerghatta,560024,2025-11-30,83046
Bannerghatta,560024,2025-12-01,83988
Bannerghatta,560024,2025-12-02,85258
Bannerghatta,560024,2025-12-03,82134
Bannerghatta,560024,2025-12-04,84390
Bannerghatta,560024,2025-12-05,86034
Bannerghatta,560024,2025-12-06,80823
Bannerghatta,560024,2025-12-07,84913
Bannerghatta,560024,2025-12-08,84339
Bannerghatta,560024,2025-12-09,83924
Bannerghatta,560024,2025-12-10,86368
Bannerghatta,560024,2025-12-11,83154
Bannerghatta,560024,2025-12-12,82856
Bannerghatta,560024,2025-12-13,81194
Bannerghatta,560024,2025-12-14,86404
Bannerghatta,560024,2025-12-15,83753
Bannerghatta,560024,2025-12-16,81999
Bannerghatta,560024,2025-12-17,85014
Bannerghatta,560024,2025-12-18,84247
Bannerghatta,560024,2025-12-19,84796
Bannerghatta,560024,2025-12-20,85117
Bannerghatta,560024,2025-12-21,84888
Bannerghatta,560024,2025-12-22,86121
Bannerghatta,560024,2025-12-23,82294
Bannerghatta,560024,2025-12-24,82754
Bannerghatta,560024,2025-12-25,80881
Bannerghatta,560024,2025-12-26,86582
Bannerghatta,560024,2025-12-27,80621
Bannerghatta,560024,2025-12-28,81097
Bannerghatta,560024,2025-12-29,84117
Bannerghatta,560024,2025-12-30,85408
Bannerghatta,560024,2025-12-31,84482
Sarjapur,560171,2025-01-01,90904
Sarjapur,560171,2025-01-02,87156
Sarjapur,560171,2025-01-03,85848
Sarjapur,560171,2025-01-04,88056
Sarjapur,560171,2025-01-05,89563
Sarjapur,560171,2025-01-06,91666
Sarjapur,560171,2025-01-07,89054
Sarjapur,560171,2025-01-08,88783
Sarjapur,560171,2025-01-09,87464
Sarjapur,560171,2025-01-10,91008
Sarjapur,560171,2025-01-11,91035
Sarjapur,560171,2025-01-12,91295
Sarjapur,560171,2025-01-13,91131
Sarjapur,560171,2025-01-14,90682
Sarjapur,560171,2025-01-15,87974
Sarjapur,560171,2025-01-16,88180
Sarjapur,560171,2025-01-17,89133
Sarjapur,560171,2025-01-18,90300
Sarjapur,560171,2025-01-19,90118
Sarjapur,560171,2025-01-20,85977
Sarjapur,560171,2025-01-21,87570
Sarjapur,560171,2025-01-22,88781
Sarjapur,560171,2025-01-23,90092
Sarjapur,560171,2025-01-24,91263
Sarjapur,560171,2025-01-25,85870
Sarjapur,560171,2025-01-26,88739
Sarjapur,560171,2025-01-27,86606
Sarjapur,560171,2025-01-28,91096
Sarjapur,560171,2025-01-29,86766
Sarjapur,560171,2025-01-30,90464
Sarjapur,560171,2025-01-31,87155
Sarjapur,560171,2025-02-01,87910
Sarjapur,560171,2025-02-02,91244
Sarjapur,560171,2025-02-03,87401
Sarjapur,560171,2025-02-04,88617
Sarjapur,560171,2025-02-05,86598
Sarjapur,560171,2025-02-06,91668
Sarjapur,560171,2025-02-07,91536
Sarjapur,560171,2025-02-08,87427
Sarjapur,560171,2025-02-09,90637
Sarjapur,560171,2025-02-10,90993
Sarjapur,560171,2025-02-11,89972
Sarjapur,560171,2025-02-12,86195
Sarjapur,560171,2025-02-13,87118
Sarjapur,560171,2025-02-14,85885
Sarjapur,560171,2025-02-15,87896
Sarjapur,560171,2025-02-16,86353
Sarjapur,560171,2025-02-17,85909
Sarjapur,560171,2025-02-18,86601
Sarjapur,560171,2025-02-19,86969
Sarjapur,560171,2025-02-20,85832
Sarjapur,560171,2025-02-21,89645
Sarjapur,560171,2025-02-22,90081
Sarjapur,560171,2025-02-23,87378
Sarjapur,560171,2025-02-24,89432
Sarjapur,560171,2025-02-25,86318
Sarjapur,560171,2025-02-26,87616
Sarjapur,560171,2025-02-27,89362
Sarjapur,560171,2025-02-28,89652
Sarjapur,560171,2025-03-01,90866
Sarjapur,560171,2025-03-02,89095
Sarjapur,560171,2025-03-03,88461
Sarjapur,560171,2025-03-04,89225
Sarjapur,560171,2025-03-05,87482
Sarjapur,560171,2025-03-06,85750
Sarjapur,560171,2025-03-07,88479
Sarjapur,560171,2025-03-08,91109
Sarjapur,560171,2025-03-09,91132
Sarjapur,560171,2025-03-10,86761
Sarjapur,560171,2025-03-11,89820
Sarjapur,560171,2025-03-12,88361
Sarjapur,560171,2025-03-13,86180
Sarjapur,560171,2025-03-14,89531
Sarjapur,560171,2025-03-15,89621
Sarjapur,560171,2025-03-16,91557
Sarjapur,560171,2025-03-17,91080
Sarjapur,560171,2025-03-18,88552
Sarjapur,560171,2025-03-19,91735
Sarjapur,560171,2025-03-20,88601
Sarjapur,560171,2025-03-21,90685
Sarjapur,560171,2025-03-22,89912
Sarjapur,560171,2025-03-23,91728
Sarjapur,560171,2025-03-24,88989
Sarjapur,560171,2025-03-25,90288
Sarjapur,560171,2025-03-26,90468
Sarjapur,560171,2025-03-27,91193
Sarjapur,560171,2025-03-28,86753
Sarjapur,560171,2025-03-29,87324
Sarjapur,560171,2025-03-30,87116
Sarjapur,560171,2025-03-31,86689
Sarjapur,560171,2025-04-01,86882
Sarjapur,560171,2025-04-02,88704
Sarjapur,560171,2025-04-03,90223
Sarjapur,560171,2025-04-04,90888
Sarjapur,560171,2025-04-05,87652
Sarjapur,560171,2025-04-06,91149
Sarjapur,560171,2025-04-07,91563
Sarjapur,560171,2025-04-08,87869
Sarjapur,560171,2025-04-09,87914
Sarjapur,560171,2025-04-10,91666
Sarjapur,560171,2025-04-11,87711
Sarjapur,560171,2025-04-12,90231
Sarjapur,560171,2025-04-13,88527
Sarjapur,560171,2025-04-14,90768
Sarjapur,560171,2025-04-15,86782
Sarjapur,560171,2025-04-16,89150
Sarjapur,560171,2025-04-17,87712
Sarjapur,560171,2025-04-18,89171
Sarjapur,560171,2025-04-19,89515
Sarjapur,560171,2025-04-20,91351
Sarjapur,560171,2025-04-21,89788
Sarjapur,560171,2025-04-22,88947
Sarjapur,560171,2025-04-23,88994
Sarjapur,560171,2025-04-24,88432
Sarjapur,560171,2025-04-25,88107
Sarjapur,560171,2025-04-26,89275
Sarjapur,560171,2025-04-27,88459
Sarjapur,560171,2025-04-28,86858
Sarjapur,560171,2025-04-29,91076
Sarjapur,560171,2025-04-30,89942
Sarjapur,560171,2025-05-01,85882
Sarjapur,560171,2025-05-02,88662
Sarjapur,560171,2025-05-03,85770
Sarjapur,560171,2025-05-04,86189
Sarjapur,560171,2025-05-05,86985
Sarjapur,560171,2025-05-06,89306
Sarjapur,560171,2025-05-07,86666
Sarjapur,560171,2025-05-08,89088
Sarjapur,560171,2025-05-09,90094
Sarjapur,560171,2025-05-10,91097
Sarjapur,560171,2025-05-11,86804
Sarjapur,560171,2025-05-12,86674
Sarjapur,560171,2025-05-13,90462
Sarjapur,560171,2025-05-14,86982
Sarjapur,560171,2025-05-15,91678
Sarjapur,560171,2025-05-16,85820
Sarjapur,560171,2025-05-17,90023
Sarjapur,560171,2025-05-18,90231
Sarjapur,560171,2025-05-19,91527
Sarjapur,560171,2025-05-20,91619
Sarjapur,560171,2025-05-21,85870
Sarjapur,560171,2025-05-22,90148
Sarjapur,560171,2025-05-23,90448
Sarjapur,560171,2025-05-24,88263
Sarjapur,560171,2025-05-25,88980
Sarjapur,560171,2025-05-26,88332
Sarjapur,560171,2025-05-27,86719
Sarjapur,560171,2025-05-28,91039
Sarjapur,560171,2025-05-29,87246
Sarjapur,560171,2025-05-30,88732
Sarjapur,560171,2025-05-31,90341
Sarjapur,560171,2025-06-01,91072
Sarjapur,560171,2025-06-02,88639
Sarjapur,560171,2025-06-03,86965
Sarjapur,560171,2025-06-04,87715
Sarjapur,560171,2025-06-05,91569
Sarjapur,560171,2025-06-06,91177
Sarjapur,560171,2025-06-07,86012
Sarjapur,560171,2025-06-08,88959
Sarjapur,560171,2025-06-09,87783
Sarjapur,560171,2025-06-10,89761
Sarjapur,560171,2025-06-11,87178
Sarjapur,560171,2025-06-12,91488
Sarjapur,560171,2025-06-13,89539
Sarjapur,560171,2025-06-14,88769
Sarjapur,560171,2025-06-15,88236
Sarjapur,560171,2025-06-16,91550
Sarjapur,560171,2025-06-17,86746
Sarjapur,560171,2025-06-18,89394
Sarjapur,560171,2025-06-19,87598
Sarjapur,560171,2025-06-20,87397
Sarjapur,560171,2025-06-21,86258
Sarjapur,560171,2025-06-22,86193
Sarjapur,560171,2025-06-23,86659
Sarjapur,560171,2025-06-24,90670
Sarjapur,560171,2025-06-25,86733
Sarjapur,560171,2025-06-26,86512
Sarjapur,560171,2025-06-27,87842
Sarjapur,560171,2025-06-28,91409
Sarjapur,560171,2025-06-29,89672
Sarjapur,560171,2025-06-30,90446
Sarjapur,560171,2025-07-01,90519
Sarjapur,560171,2025-07-02,86094
Sarjapur,560171,2025-07-03,88411
Sarjapur,560171,2025-07-04,89859
Sarjapur,560171,2025-07-05,88045
Sarjapur,560171,2025-07-06,86160
Sarjapur,560171,2025-07-07,88582
Sarjapur,560171,2025-07-08,90206
Sarjapur,560171,2025-07-09,91174
Sarjapur,560171,2025-07-10,89626
Sarjapur,560171,2025-07-11,90017
Sarjapur,560171,2025-07-12,88212
Sarjapur,560171,2025-07-13,91139
Sarjapur,560171,2025-07-14,88084
Sarjapur,560171,2025-07-15,87397
Sarjapur,560171,2025-07-16,86105
Sarjapur,560171,2025-07-17,91668
Sarjapur,560171,2025-07-18,88732
Sarjapur,560171,2025-07-19,89334
Sarjapur,560171,2025-07-20,88291
Sarjapur,560171,2025-07-21,86844
Sarjapur,560171,2025-07-22,89602
Sarjapur,560171,2025-07-23,88417
Sarjapur,560171,2025-07-24,88033
Sarjapur,560171,2025-07-25,86361
Sarjapur,560171,2025-07-26,88492
Sarjapur,560171,2025-07-27,86021
Sarjapur,560171,2025-07-28,88379
Sarjapur,560171,2025-07-29,87223
Sarjapur,560171,2025-07-30,89942
Sarjapur,560171,2025-07-31,87029
Sarjapur,560171,2025-08-01,89123
Sarjapur,560171,2025-08-02,87450
Sarjapur,560171,2025-08-03,90624
Sarjapur,560171,2025-08-04,86048
Sarjapur,560171,2025-08-05,87554
Sarjapur,560171,2025-08-06,89644
Sarjapur,560171,2025-08-07,87732
Sarjapur,560171,2025-08-08,87819
Sarjapur,560171,2025-08-09,90310
Sarjapur,560171,2025-08-10,89997
Sarjapur,560171,2025-08-11,87787
Sarjapur,560171,2025-08-12,85827
Sarjapur,560171,2025-08-13,87760
Sarjapur,560171,2025-08-14,90292
Sarjapur,560171,2025-08-15,87856
Sarjapur,560171,2025-08-16,89312
Sarjapur,560171,2025-08-17,86474
Sarjapur,560171,2025-08-18,90130
Sarjapur,560171,2025-08-19,86088
Sarjapur,560171,2025-08-20,88703
Sarjapur,560171,2025-08-21,91463
Sarjapur,560171,2025-08-22,88749
Sarjapur,560171,2025-08-23,87010
Sarjapur,560171,2025-08-24,86324
Sarjapur,560171,2025-08-25,85857
Sarjapur,560171,2025-08-26,90514
Sarjapur,560171,2025-08-27,86070
Sarjapur,560171,2025-08-28,86530
Sarjapur,560171,2025-08-29,86406
Sarjapur,560171,2025-08-30,91449
Sarjapur,560171,2025-08-31,87174
Sarjapur,560171,2025-09-01,86735
Sarjapur,560171,2025-09-02,90366
Sarjapur,560171,2025-09-03,89415
Sarjapur,560171,2025-09-04,90647
Sarjapur,560171,2025-09-05,88040
Sarjapur,560171,2025-09-06,91602
Sarjapur,560171,2025-09-07,88353
Sarjapur,560171,2025-09-08,88303
Sarjapur,560171,2025-09-09,90980
Sarjapur,560171,2025-09-10,87331
Sarjapur,560171,2025-09-11,88230
Sarjapur,560171,2025-09-12,88606
Sarjapur,560171,2025-09-13,90283
Sarjapur,560171,2025-09-14,90815
Sarjapur,560171,2025-09-15,87167
Sarjapur,560171,2025-09-16,86580
Sarjapur,560171,2025-09-17,86308
Sarjapur,560171,2025-09-18,91151
Sarjapur,560171,2025-09-19,90380
Sarjapur,560171,2025-09-20,89331
Sarjapur,560171,2025-09-21,86194
Sarjapur,560171,2025-09-22,90939
Sarjapur,560171,2025-09-23,89213
Sarjapur,560171,2025-09-24,88661
Sarjapur,560171,2025-09-25,86147
Sarjapur,560171,2025-09-26,86004
Sarjapur,560171,2025-09-27,88439
Sarjapur,560171,2025-09-28,90754
Sarjapur,560171,2025-09-29,87073
Sarjapur,560171,2025-09-30,85834
Sarjapur,560171,2025-10-01,88417
Sarjapur,560171,2025-10-02,86860
Sarjapur,560171,2025-10-03,90020
Sarjapur,560171,2025-10-04,90450
Sarjapur,560171,2025-10-05,90605
Sarjapur,560171,2025-10-06,87707
Sarjapur,560171,2025-10-07,90284
Sarjapur,560171,2025-10-08,89444
Sarjapur,560171,2025-10-09,91727
Sarjapur,560171,2025-10-10,88704
Sarjapur,560171,2025-10-11,89722
Sarjapur,560171,2025-10-12,89716
Sarjapur,560171,2025-10-13,88863
Sarjapur,560171,2025-10-14,89117
Sarjapur,560171,2025-10-15,89466
Sarjapur,560171,2025-10-16,89472
Sarjapur,560171,2025-10-17,87372
Sarjapur,560171,2025-10-18,86906
Sarjapur,560171,2025-10-19,88987
Sarjapur,560171,2025-10-20,90997
Sarjapur,560171,2025-10-21,85964
Sarjapur,560171,2025-10-22,88236
Sarjapur,560171,2025-10-23,86113
Sarjapur,560171,2025-10-24,90032
Sarjapur,560171,2025-10-25,90817
Sarjapur,560171,2025-10-26,89204
Sarjapur,560171,2025-10-27,89515
Sarjapur,560171,2025-10-28,86907
Sarjapur,560171,2025-10-29,91209
Sarjapur,560171,2025-10-30,90095
Sarjapur,560171,2025-10-31,86521
Sarjapur,560171,2025-11-01,88556
Sarjapur,560171,2025-11-02,91162
Sarjapur,560171,2025-11-03,88823
Sarjapur,560171,2025-11-04,87663
Sarjapur,560171,2025-11-05,89831
Sarjapur,560171,2025-11-06,87308
Sarjapur,560171,2025-11-07,91246
Sarjapur,560171,2025-11-08,87583
Sarjapur,560171,2025-11-09,90769
Sarjapur,560171,2025-11-10,90196
Sarjapur,560171,2025-11-11,87648
Sarjapur,560171,2025-11-12,86369
Sarjapur,560171,2025-11-13,86836
Sarjapur,560171,2025-11-14,86440
Sarjapur,560171,2025-11-15,85785
Sarjapur,560171,2025-11-16,90641
Sarjapur,560171,2025-11-17,89186
Sarjapur,560171,2025-11-18,91674
Sarjapur,560171,2025-11-19,87981
Sarjapur,560171,2025-11-20,89363
Sarjapur,560171,2025-11-21,87278
Sarjapur,560171,2025-11-22,87837
Sarjapur,560171,2025-11-23,90298
Sarjapur,560171,2025-11-24,87362
Sarjapur,560171,2025-11-25,86792
Sarjapur,560171,2025-11-26,89455
Sarjapur,560171,2025-11-27,90921
Sarjapur,560171,2025-11-28,89375
Sarjapur,560171,2025-11-29,90351
Sarjapur,560171,2025-11-30,86586
Sarjapur,560171,2025-12-01,86543
Sarjapur,560171,2025-12-02,87459
Sarjapur,560171,2025-12-03,88452
Sarjapur,560171,2025-12-04,88425
Sarjapur,560171,2025-12-05,86865
Sarjapur,560171,2025-12-06,86931
Sarjapur,560171,2025-12-07,85784
Sarjapur,560171,2025-12-08,86798
Sarjapur,560171,2025-12-09,91433
Sarjapur,560171,2025-12-10,90052
Sarjapur,560171,2025-12-11,91561
Sarjapur,560171,2025-12-12,85763
Sarjapur,560171,2025-12-13,87974
Sarjapur,560171,2025-12-14,89651
Sarjapur,560171,2025-12-15,88406
Sarjapur,560171,2025-12-16,87396
Sarjapur,560171,2025-12-17,87444
Sarjapur,560171,2025-12-18,86570
Sarjapur,560171,2025-12-19,89531
Sarjapur,560171,2025-12-20,86404
Sarjapur,560171,2025-12-21,90781
Sarjapur,560171,2025-12-22,86494
Sarjapur,560171,2025-12-23,86950
Sarjapur,560171,2025-12-24,91033
Sarjapur,560171,2025-12-25,90231
Sarjapur,560171,2025-12-26,87914
Sarjapur,560171,2025-12-27,89142
Sarjapur,560171,2025-12-28,90941
Sarjapur,560171,2025-12-29,85995
Sarjapur,560171,2025-12-30,86977
Sarjapur,560171,2025-12-31,86132
